"SelectionCritera","vendorId","vendorName","purchaseOrder","1099","checkNumber","accountingUnitId","description","salesTax","amount","invoice","pf","date","control"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170105      ","N"," 68648   ","1131620401009999-329-1600","HANDLING              ","       0.00","         1.50","6468252 ","F","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170105      ","N"," 68648   ","1131620401009999-329-1600","#11406-5009 CONSTRUCTI","       0.00","         0.70","6468252 ","F","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170105      ","N"," 68648   ","1131620401009999-329-1600","#11406-7149 CONSTRUCTI","       0.00","         0.17","6468252 ","F","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170105      ","N"," 68648   ","1131620401009999-329-1600","#11406-7239 CONSTRUCTI","       0.00","         0.36","6468252 ","F","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170105      ","N"," 68648   ","1131620401009999-329-1600","#11406-6019 CONSTRUCTI","       0.00","         0.70","6468252 ","F","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170105      ","N"," 68648   ","1131620401009999-329-1600","#11406-3089 CONSTRUCTI","       0.00","         0.17","6468252 ","F","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170105      ","N"," 68648   ","1131620401009999-329-1600","#11406-5139 CONSTRUCTI","       0.00","         0.17","6468252 ","F","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170105      ","N"," 68648   ","1131620401009999-329-1600","#11406-4029 CONSTRUCTI","       0.00","         0.17","6468252 ","F","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170105      ","N"," 68648   ","1131620401009999-329-1600","#60950-0000 POM PON AS","       0.00","         0.14","6468252 ","F","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170105      ","N"," 68648   ","1131620401009999-329-1600","#20103-1109 CRAYOLA RE","       0.00","         3.56","6468252 ","F","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A11406-0079           ","       0.00","        34.40","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A00021-2019 BLACK     ","       0.00","        19.96","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A000214509 ORANGE     ","       0.00","        19.96","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A00021-3009 RED       ","       0.00","        19.96","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A000214009 YELLOW     ","       0.00","        19.96","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","TRAY COVER FOR 10-WELL","       0.00","        13.12","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A03068-1001           ","       0.00","        21.98","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A05891-1449           ","       0.00","       226.43","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A100201009            ","       0.00","       175.16","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A10266-1209           ","       0.00","       408.81","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A65230-2000 BLACKCARON","       0.00","        15.32","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A65230-3180 COUNTRY RO","       0.00","        15.32","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A65230-2530 DARK GREY ","       0.00","        15.32","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171446      ","N"," 68648   ","1131420401009999-329-1600","A652306610 DEEP VIOLET","       0.00","        15.32","6483031 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 68648   ","1131420401009999-329-1600","A652111475            ","       0.00","        42.63","6483628 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 68648   ","1131420401009999-329-1600","A620011009            ","       0.00","        25.48","6483628 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 68648   ","1131420401009999-329-1600","A305051025            ","       0.00","        33.21","6483628 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 68648   ","1131420401009999-329-1600","A329211005            ","       0.00","         4.24","6483628 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 68648   ","1131420401009999-329-1600","LG57                  ","       0.00","        12.48","6483628 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 68648   ","1131420401009999-329-1600","LG55 PURPLE           ","       0.00","        12.48","6483628 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 68648   ","1131420401009999-329-1600","LG21 DARK BLUE        ","       0.00","         9.86","6483628 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 68648   ","1131420401009999-329-1600","LG23 ROBINS EGG       ","       0.00","         8.80","6483628 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 68648   ","1131420401009999-329-1600","LG26 TURQUOISE        ","       0.00","         8.80","6483628 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 68648   ","1131420401009999-329-1600","A23802-1004           ","       0.00","         2.95","6483628 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 68648   ","1131420401009999-329-1600","A23829-0001           ","       0.00","         4.04","6483628 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 68648   ","1131420401009999-329-1600","A238871004            ","       0.00","        21.87","6483628 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","BLICK TEMPERA CAKES - ","       0.00","         0.06","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","BLICK TEMPERA CAKES - ","       0.00","         0.06","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","BLICK TEMPERA CAKES - ","       0.00","         0.06","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","BLICK TEMPERA CAKES - ","       0.00","         0.06","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","ARTOGRAPH LIGHTTRACER ","       0.00","         0.85","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","BLICK STUDIO DRAWING P","       0.00","         5.69","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","PINK PEARL ERASER - ME","       0.00","         0.10","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","PAPER MATE MIRADO BLAC","       0.00","         0.09","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","BLICK STONEWARE CLAY -","       0.00","         0.43","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","BLICK DRAWING PENCIL -","       0.00","         0.05","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","CRAYOLA MODEL MAGIC CL","       0.00","         0.14","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","CRAYOLA MODEL MAGIC CL","       0.00","         0.14","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","RICHESON PAINT CUP PAC","       0.00","         0.06","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","MR. SKETCH SCENTED MAR","       0.00","         0.44","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","BLICK GLUE STICK - 1.3","       0.00","         0.09","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","MAYCO STROKE & COAT WO","       0.00","         0.80","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","SHARPIE FINE POINT MAR","       0.00","         0.23","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","SHARPIE FINE POINT MAR","       0.00","         0.31","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","BLICK TEMPERA CAKES - ","       0.00","         0.06","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","BLICK TEMPERA CAKES - ","       0.00","         0.06","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","BLICK TEMPERA CAKES - ","       0.00","         0.06","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","CRAYOLA OIL PASTELS - ","       0.00","         0.09","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","EXPO CHISEL TIP DRY ER","       0.00","         0.07","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","UNBLEACHED MUSLIN - 38","       0.00","         0.43","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","POLYESTER FLUFFERFILL ","       0.00","         0.41","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","GOLD NYLON CANISTER - ","       0.00","         0.24","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","EXPO BULLET TIP DRY ER","       0.00","         0.08","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","170566      ","N"," 68928   ","1121520401009999-329-1600","ESTIMATED SHIPPING/HAN","       0.00","         0.33","6351857 ","F","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","11406-1027            ","       0.00","        16.28","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","20759-1069            ","       0.00","         9.98","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","60921-5010            ","       0.00","         1.71","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","60921-4260            ","       0.00","         1.71","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","60921-1100            ","       0.00","         1.71","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","60921-6440            ","       0.00","         1.71","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","60921-3300            ","       0.00","         1.71","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","60921-7770            ","       0.00","         1.71","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","60921-5300            ","       0.00","         1.71","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","21821-2021            ","       0.00","        41.11","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","21312-1022            ","       0.00","         6.42","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","12233-1033            ","       0.00","        14.55","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","34178-1020            ","       0.00","         1.37","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","34178-1420            ","       0.00","         1.37","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","20522-1009            ","       0.00","        32.55","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","21316-1249            ","       0.00","        90.89","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","21401-0000            ","       0.00","        22.98","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","21518-3052            ","       0.00","        84.47","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","21557-1040            ","       0.00","        17.57","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","22942-1112            ","       0.00","        12.20","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","20305-2009            ","       0.00","        19.52","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","10209-1013            ","       0.00","        69.08","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","00732-1129            ","       0.00","        65.89","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","20084-1009            ","       0.00","        35.59","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","20013-2509            ","       0.00","        57.22","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","21218-1409            ","       0.00","        21.02","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","21218-1009            ","       0.00","        26.88","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","21316-2001            ","       0.00","        19.43","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","21315-2003            ","       0.00","        24.22","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","15126-2912            ","       0.00","         4.07","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171092      ","N"," 68928   ","1111520401009999-329-1600","00309-0009            ","       0.00","       125.21","6360427 ","P","09/15/16","APSG0904"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 69183   ","1131420401009999-329-1600","A652111475            ","       0.00","        18.02","6505878 ","P","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 69183   ","1131420401009999-329-1600","A620011009            ","       0.00","        10.77","6505878 ","P","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 69183   ","1131420401009999-329-1600","A305051025            ","       0.00","        14.03","6505878 ","P","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 69183   ","1131420401009999-329-1600","A329211005            ","       0.00","         1.79","6505878 ","P","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 69183   ","1131420401009999-329-1600","A23829-0001           ","       0.00","         1.71","6505878 ","P","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 69183   ","1131420401009999-329-1600","A238871004            ","       0.00","         9.24","6505878 ","P","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 69183   ","1131420401009999-329-1600","A404011002            ","       0.00","        23.31","6505878 ","P","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 69183   ","1131420401009999-329-1600","A403052006            ","       0.00","        16.79","6505878 ","P","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 69183   ","1131420401009999-329-1600","A20012-0129           ","       0.00","        23.49","6505878 ","P","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","171444      ","N"," 69183   ","1131420401009999-329-1600","A200272409            ","       0.00","        46.33","6505878 ","P","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","172158      ","N"," 69183   ","1121620401009999-329-1600","CANSON MI TEINTES DRAW","       0.00","        53.50","6605260 ","F","09/29/16","APSG0922"
"transact.yr='17' and transact.period='3'","19701   ","BLICK ART MATERIALS   ","172158      ","N"," 69183   ","1121620401009999-329-1600","ESTIMATED SHIPPING/HAN","       0.00","         4.95","6605260 ","F","09/29/16","APSG0922"
"transact.yr='17' and transact.period='3'","9460    ","BOLAND                ","170003      ","N"," V504822 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","      1887.36","BTSSI-12","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","9460    ","BOLAND                ","170003      ","N"," V504865 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       297.22","BTSSI-12","P","09/15/16","APSG0902"
"transact.yr='17' and transact.period='3'","9460    ","BOLAND                ","0           ","N"," V504915 ","1108021199991280-209-3000","                      ","       0.00","      2833.18","SVC00072"," ","09/22/16","APPG0919"
"transact.yr='17' and transact.period='3'","9460    ","BOLAND                ","0           ","N"," V504915 ","1108021199991280-209-3000","                      ","       0.00","       635.00","SVC00072"," ","09/22/16","APPG0919"
"transact.yr='17' and transact.period='3'","90274   ","SHANE BOLGER          ","0           ","M"," 69150   ","1108020501009999-499-9900","                      ","       0.00","       120.00","SEC 0909"," ","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","9490    ","BOLTON PARTNERS INC.  ","171741      ","N"," 68477   ","1108021299999999-499-9900","CONSULTING FEES - BLAN","       0.00","       981.25","0033101 ","P","09/01/16","APSG0821"
"transact.yr='17' and transact.period='3'","9490    ","BOLTON PARTNERS INC.  ","171741      ","N"," 69151   ","1108021299999999-499-9900","CONSULTING FEES - BLAN","       0.00","       217.50","0033294 ","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","75286   ","KRISTAL BONALEWICZ    ","0           ","N"," 69152   ","1208020604007517-329-2100","                      ","       0.00","        24.94","090716  "," ","09/29/16","APPG0923"
"transact.yr='17' and transact.period='3'","90033   ","BOND WATER TECHNOLOGIE","0           ","N"," V504951 ","1108021199991280-209-3000","                      ","       0.00","     14292.75","113208  "," ","09/29/16","APSG0922"
"transact.yr='17' and transact.period='3'","9488    ","THERESA W BOOKER      ","0           ","N"," 68990   ","1208020501007030-408-0100","                      ","       0.00","       474.66","0801-083"," ","09/22/16","APPG0919"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9780689817229 - BIG AL","       0.00","         6.66","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9780316111539 - HOW TO","       0.00","         8.54","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9781554537310 - FRANKL","       0.00","         7.26","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9780689835681 CHICKA C","       0.00","         9.91","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9780688143893 26 LETTE","       0.00","         8.52","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9780152010362 EATING T","       0.00","         8.47","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9780140546682 A, MY NA","       0.00","        10.17","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9780761385776 FROM TAD","       0.00","         7.61","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9780140562477 FROGGIE ","       0.00","         7.39","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9780763610524 WESTLAND","       0.00","         7.61","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9781416909057 AMELIA'S","       0.00","        10.55","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9780060264550 MY MAP B","       0.00","        14.36","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9780940112131 SHOW DON","       0.00","        26.36","10002070","P","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","91998   ","BOOK-PAL              ","171115      ","N"," V504823 ","1108020401009999-329-2259","9780399255373 THE DAY ","       0.00","        17.13","10002070","P","09/01/16","APSG0820"
