"SelectionCritera","vendorId","vendorName","purchaseOrder","1099","checkNumber","accountingUnitId","description","salesTax","amount","invoice","pf","date","control"
"transact.yr='18' and transact.period='5'","100265  ","MATTHEW NEWMAN        ","0           ","M"," 79900   ","1108020501009999-499-9900","CHS FB                ","       0.00","       120.00","SEC10271"," ","11/16/17","APAM1108"
"transact.yr='18' and transact.period='5'","76451   ","SANDRA K NICHOLS      ","0           ","N"," 79901   ","1108020604001310-408-0100","                      ","       0.00","       123.05","1003-101"," ","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","48640   ","NIMCO                 ","182893      ","N"," 79532   ","1111020410009999-329-2300","ITEM # 19283-R36      ","       0.00","        59.25","479621  ","F","11/02/17","APPG1024"
"transact.yr='18' and transact.period='5'","92639   ","SARAH A NOLAND        ","0           ","N"," 80216   ","1108020616001350-408-0100","                      ","       0.00","       224.59","1002-103"," ","11/30/17","APPG1123"
"transact.yr='18' and transact.period='5'","48669   ","NOODLE SOUP OF WEINGAR","183502      ","N"," 80217   ","1208021499994010-329-2200","ITEM 1370 PK OF 100   ","       0.00","        12.00","152782  ","F","11/30/17","APPG1122"
"transact.yr='18' and transact.period='5'","48669   ","NOODLE SOUP OF WEINGAR","183502      ","N"," 80217   ","1208021499994010-329-2200","ITEM 3470 PK OF 100   ","       0.00","         9.00","152782  ","F","11/30/17","APPG1122"
"transact.yr='18' and transact.period='5'","48796   ","NORTH CAROLINE HIGH SC","183632      ","N"," 80104   ","1121720501009999-209-3306","NORTH CAROLINE HIGH GB","       0.00","       150.00","1127-112","F","11/22/17","APAM1116"
"transact.yr='18' and transact.period='5'","48795   ","NORTHEASTERN SUPPLY   ","180620      ","N"," 80105   ","1108021199991280-329-8900","BLANKET PURCHASE ORDER","       0.00","      1146.11","1795668 ","P","11/22/17","APPG1116"
"transact.yr='18' and transact.period='5'","48821   ","NORTHERN HIGH SCHOOL  ","0           ","N"," 79675   ","1108020501009999-499-9900","FUNDRAISER PROCEEDS   ","       0.00","       199.53","DONATION"," ","11/09/17","APAM1031"
"transact.yr='18' and transact.period='5'","92078   ","NORTHSTAR AV          ","183030      ","N"," 79676   ","1121620501009999-554-0402","BULB FOR SMART UF65   ","       0.00","       198.00","35123098","F","11/09/17","APPG1031"
"transact.yr='18' and transact.period='5'","92078   ","NORTHSTAR AV          ","183022      ","N"," 79676   ","1121320401009999-329-2200","BULB FOR SMART UF65   ","       0.00","       890.00","35123099","F","11/09/17","APPG1031"
"transact.yr='18' and transact.period='5'","92078   ","NORTHSTAR AV          ","183050      ","N"," 79676   ","1110120401009999-329-2200","BULB FOR NEC NP15LP OE","       0.00","       271.00","35123116","F","11/09/17","APPG1031"
"transact.yr='18' and transact.period='5'","92078   ","NORTHSTAR AV          ","183159      ","N"," 79676   ","1111120401009999-329-2200","BULB NEC NP15LP       ","       0.00","       124.00","35123151","F","11/09/17","APPG1031"
"transact.yr='18' and transact.period='5'","92078   ","NORTHSTAR AV          ","183218      ","N"," 79676   ","1108020123001040-554-0400","NP12LP NEC OEM REPLACE","       0.00","       246.00","35123160","F","11/09/17","APPG1031"
"transact.yr='18' and transact.period='5'","92078   ","NORTHSTAR AV          ","183251      ","N"," 79676   ","1131720501009999-554-0400","VIVITEX DX813 OEM REPL","       0.00","       189.00","35123181","F","11/09/17","APPG1101"
"transact.yr='18' and transact.period='5'","92078   ","NORTHSTAR AV          ","183374      ","N"," 79902   ","1111120401009999-329-2200","BULB FOR NEC NP15LP   ","       0.00","       124.00","35123214","F","11/16/17","APPG1109"
"transact.yr='18' and transact.period='5'","92078   ","NORTHSTAR AV          ","183351      ","N"," 79902   ","1111120401009999-329-2200","BULB FOR NEC NP15LP   ","       0.00","       124.00","35123215","F","11/16/17","APPG1109"
"transact.yr='18' and transact.period='5'","92078   ","NORTHSTAR AV          ","183384      ","N"," 80106   ","1108020123001040-554-0400","REPLACEMENT BULB SP-LA","       0.00","       265.00","35123213","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","92250   ","NUSSBAUM LAW LLC      ","182115      ","N"," V507274 ","1108020121001000-209-0200","LEGAL FEES FOR BOE    ","       0.00","       112.00","1344    ","P","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","92217   ","EDITH NUTTER          ","183684      ","M"," 80107   ","1108020501009999-209-2321","DOCENT - WALLVILLE SCH","       0.00","       150.00","1010-102","F","11/22/17","APPG1120"
"transact.yr='18' and transact.period='5'","49345   ","ADELA OCASIO          ","0           ","M"," 79677   ","1108020501009999-499-9900","UNIFORM REPAIRS       ","       0.00","       200.50","NJROTC10"," ","11/09/17","APAM1106"
"transact.yr='18' and transact.period='5'","49345   ","ADELA OCASIO          ","0           ","M"," 79677   ","1108020501009999-499-9900","UNIFORM REPAIRS       ","       0.00","        29.00","NJROTC11"," ","11/09/17","APAM1106"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","Officemate Large Sorter","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","2000 PLUS(R) Self-Inkin","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","Seventh Generation(TM)","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","Post-it(R) Flags, Assor","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","Brenton Studio(TM) Metr","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","OfficeMax Literature/Le","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","Smead(R) SuperTab(R) He","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","Brownline(R) Ecologix(R","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","Office Depot(R) Brand E","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","Storex Magnetic Wall Fi","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","Post-it(R) 4 x 6 Notes,","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","2000 PLUS(R) Easy Selec","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","Pentel(R) R.S.V.P.(R) B","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","Pentel(R) R.S.V.P.(R) B","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183339      ","N","         ","1108020123001035-329-0100","Pentel(R) R.S.V.P.(R) B","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","180842      ","N","         ","1121420403009999-329-2200","Ward Hubbard Comp. Teac","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","180842      ","N","         ","1121420403009999-329-2200","SunWorks(R) Smart-Stack","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","180842      ","N","         ","1121420403009999-329-2200","Trend(R) Classic Accent","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","180842      ","N","         ","1121420403009999-329-2200","TREND Mini Accents Vari","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","180842      ","N","         ","1121420403009999-329-2200","Carson-Dellosa Pop-Its(","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","180842      ","N","         ","1121420403009999-329-2200","Office Depot(R) Brand A","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182334      ","N","         ","1210121499993370-329-9900","D-Link(R) QuickMedia DU","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182334      ","N","         ","1210121499993370-329-9900","OFM Essentials Swivel M","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","181867      ","N","         ","1131620401009999-329-2200","Office Depot(R) Brand ","       0.00","         0.00","95926163","F","        ","APPG1031"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","Office Depot(R) Brand ","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","ProMAG Heavy-Duty Magn","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","Pacon(R) Tag Board, 24","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","Post-it(R) Bleed Resis","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","Post-it(R) Miami Colle","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","Pentel(R) Twist-Erase(","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","Pentel(R) Eraser Refil","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","Pentel(R) Super Hi-Pol","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","Mr. Sketch(R) Scented ","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","EXPO(R) Low-Odor Dry-E","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","BIC Wite-Out(R) Correc","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","Sharpie(R) Accent(R) P","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182844      ","N","         ","1220820401007000-329-0100","Innovative Storage Des","       0.00","         0.00","96955627","F","        ","APPG1108"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183184      ","N","         ","1211520401007000-329-0100","Cardinal(R) Easy Open(","       0.00","         0.00","97431048","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183184      ","N","         ","1211520401007000-329-0100","Office Depot(R) Brand ","       0.00","         0.00","97431048","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183184      ","N","         ","1211520401007000-329-0100","Office Depot(R) Brand ","       0.00","         0.00","97431048","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183184      ","N","         ","1211520401007000-329-0100","Office Depot(R) Brand ","       0.00","         0.00","97431048","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183195      ","N","         ","1108020616001350-329-1100","Verbatim(R) Wireless O","       0.00","         0.00","97433795","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183195      ","N","         ","1108020616001350-329-1100","Logitech(R) M325 Wirel","       0.00","         0.00","97433795","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183195      ","N","         ","1108020616001350-329-1100","Paper Mate(R) Flair(R)","       0.00","         0.00","97433795","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183195      ","N","         ","1108020616001350-329-1100","Post-it(R) Durable Tab","       0.00","         0.00","97433795","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183268      ","N","         ","1131720401009999-329-2200","Medline Powder-free St","       0.00","         0.00","97492752","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183268      ","N","         ","1131720401009999-329-2200","BIC(R) Mark-it(TM) Chi","       0.00","         0.00","97492752","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183272      ","N","         ","1108020123001040-329-0100","Logitech(R) M325 Wirel","       0.00","         0.00","97492754","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183272      ","N","         ","1108020123001040-329-0100","Logitech(R) M325c Wire","       0.00","         0.00","97492754","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183272      ","N","         ","1108020123001040-329-0100","Scotch(R) Desk Tape Di","       0.00","         0.00","97492754","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183272      ","N","         ","1108020123001040-329-0100","Logitech(R) M325 Wirel","       0.00","         0.00","97492754","F","        ","APPG1103"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183305      ","N","         ","1111020604001300-329-2140","3M(TM) Command(TM) Mou","       0.00","         0.00","97577365","F","        ","APPG1110"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183305      ","N","         ","1111020604001300-329-2140","See Jane Work(R) Decor","       0.00","         0.00","97577365","F","        ","APPG1110"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183305      ","N","         ","1111020604001300-329-2140","Office Depot(R) Brand ","       0.00","         0.00","97577365","F","        ","APPG1110"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183353      ","N","         ","1131620401009999-329-2200","Scotch(R) Desk Tape Di","       0.00","         0.00","97610978","F","        ","APPG1110"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183353      ","N","         ","1131620401009999-329-2200","Office Depot(R) Brand ","       0.00","         0.00","97610978","F","        ","APPG1110"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183353      ","N","         ","1131620401009999-329-2200","Sharpie(R) Accent(R) H","       0.00","         0.00","97610978","F","        ","APPG1110"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183353      ","N","         ","1131620401009999-329-2200","Swingline(R) 747(R) Bu","       0.00","         0.00","97610978","F","        ","APPG1110"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183353      ","N","         ","1131620401009999-329-2200","Westcott(R) Titanium B","       0.00","         0.00","97610978","F","        ","APPG1110"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183353      ","N","         ","1131620401009999-329-2200","Scotch(R) Stationery M","       0.00","         0.00","97610978","F","        ","APPG1110"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183353      ","N","         ","1131620401009999-329-2200","Office Depot(R) Brand ","       0.00","         0.00","97610978","F","        ","APPG1110"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183388      ","N","         ","1131520401009999-329-2200","OIC(R) Adjustable 3-Ho","       0.00","         0.00","97640985","F","        ","APPG1110"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183388      ","N","         ","1131520401009999-329-2200","Neenah Astrobrights(R)","       0.00","         0.00","97640985","F","        ","APPG1110"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183430      ","N","         ","1120820401009999-329-2200","Office Depot(R) Brand ","       0.00","         0.00","97708564","F","        ","APPG1117"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183430      ","N","         ","1120820401009999-329-2200","Scotch(R) Heavy-Duty S","       0.00","         0.00","97708564","F","        ","APPG1117"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183430      ","N","         ","1120820401009999-329-2200","Office Depot(R) Brand ","       0.00","         0.00","97708564","F","        ","APPG1117"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183430      ","N","         ","1120820401009999-329-2200","Post-it(R) Self-Stick ","       0.00","         0.00","97708564","F","        ","APPG1117"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183430      ","N","         ","1120820401009999-329-2200","Tru-Ray(R) 50 Recycled","       0.00","         0.00","97708564","F","        ","APPG1117"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183430      ","N","         ","1120820401009999-329-2200","Tru-Ray(R) 50 Recycled","       0.00","         0.00","97708564","F","        ","APPG1117"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183430      ","N","         ","1120820401009999-329-2200","Tru-Ray(R) 50 Recycled","       0.00","         0.00","97708564","F","        ","APPG1117"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183430      ","N","         ","1120820401009999-329-2200","Tru-Ray(R) 50 Recycled","       0.00","         0.00","97708564","F","        ","APPG1117"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182985      ","N"," 79534   ","1121720401009999-329-1100","HP 131A (CF212A) Yello","       0.00","        67.56","97094334","F","11/02/17","APPG1027"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182985      ","N"," 79534   ","1121720401009999-329-1100","HP 131A (CF211A) Cyan ","       0.00","        67.56","97094334","F","11/02/17","APPG1027"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182985      ","N"," 79534   ","1121720401009999-329-1100","HP 131A (CF213A) Magen","       0.00","        67.56","97094334","F","11/02/17","APPG1027"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182997      ","N"," 79534   ","1108020799991240-329-0100","AT-A-GLANCE(R) Weekly ","       0.00","        27.99","97125439","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182997      ","N"," 79534   ","1108020799991240-329-0100","Office Depot(R) Brand ","       0.00","        24.96","97125439","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182997      ","N"," 79534   ","1108020799991240-329-0100","Kleenex(R) 2-Ply Facia","       0.00","        11.29","97125439","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182997      ","N"," 79534   ","1108020799991240-329-0100","Lysol(R) Disinfecting ","       0.00","         7.99","97125439","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","182997      ","N"," 79534   ","1108020799991240-329-0100","Green Mountain(R) Brea","       0.00","        12.59","97125439","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Post-it(R) Printed Fla","       0.00","         4.93","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Office Depot(R) Brand ","       0.00","         6.18","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Scotch(R) Desk Tape Di","       0.00","         2.78","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","3M Highland(TM) Maskin","       0.00","        11.47","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Swingline(R) Heavy-Dut","       0.00","         1.69","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","HP 05A (CE505D) Black ","       0.00","        49.16","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Avery(R) Big Tab(TM) I","       0.00","         4.64","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","USPS FOREVER(R) STAMPS","       0.00","        57.07","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Westcott(R) All-Purpos","       0.00","         9.70","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Avery(R) Preprinted Ta","       0.00","         5.61","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Scotch(R) Desk Tape Di","       0.00","         2.10","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","3M Highland(TM) Maskin","       0.00","         8.65","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Office Depot(R) Brand ","       0.00","         4.66","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Post-it(R) Printed Fla","       0.00","         3.72","97125440","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Office Depot(R) Brand ","       0.00","         1.16","97125441","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Post-it(R) Printed Fla","       0.00","         0.95","97125441","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Scotch(R) Desk Tape Di","       0.00","         0.52","97125441","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Westcott(R) All-Purpos","       0.00","         2.42","97125441","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","3M Highland(TM) Maskin","       0.00","         2.16","97125441","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Avery(R) Preprinted Ta","       0.00","         1.40","97125441","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Avery(R) Big Tab(TM) I","       0.00","         1.16","97125441","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","Swingline(R) Heavy-Dut","       0.00","         0.42","97125441","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","USPS FOREVER(R) STAMPS","       0.00","        14.26","97125441","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183000      ","N"," 79534   ","1110120401009999-329-1100","HP 05A (CE505D) Black ","       0.00","        12.29","97125441","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183026      ","N"," 79534   ","1121320401009999-329-1100","EXPO(R) Low-Odor Dry-E","       0.00","        89.90","97202116","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183040      ","N"," 79534   ","1131720401009999-329-1100","Office Depot(R) Brand ","       0.00","         6.08","97235027","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183040      ","N"," 79534   ","1131720401009999-329-1100","Post-it(R) 1 1/2 x 2 N","       0.00","         2.48","97235027","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183040      ","N"," 79534   ","1131720401009999-329-1100","BIC(R) Cristal(R) Ball","       0.00","         3.67","97235027","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183040      ","N"," 79534   ","1131720401009999-329-1100","Dataproducts(R) Ribbon","       0.00","         1.35","97235027","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183040      ","N"," 79534   ","1131720401009999-329-1100","Office Depot(R) Brand ","       0.00","        28.05","97235027","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183040      ","N"," 79534   ","1131720401009999-329-1100","Office Depot(R) Brand ","       0.00","         0.94","97235027","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183040      ","N"," 79534   ","1131720401009999-329-1100","Dataproducts(R) Ribbon","       0.00","         0.04","97235027","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183040      ","N"," 79534   ","1131720401009999-329-1100","BIC(R) Cristal(R) Ball","       0.00","         0.12","97235027","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","49458   ","OFFICE DEPOT INC      ","183040      ","N"," 79534   ","1131720401009999-329-1100","Post-it(R) 1 1/2 x 2 N","       0.00","         0.08","97235027","F","11/02/17","APPG1030"
